Art_ID,Year,Newspaper,Headline,text_a,text_b,ss_a,ss_b,lbl_a,lbl_b
21244,2021,de Volkskrant,Prikdwang versus prikvrijheid,Emmanuel Macron vindt Fransen gevaccineerd willen egoïstisch onverantwoordelijk Joe Biden aangekondigd letterlijk deur deur gaan vaccinatiegraad omhoog krijgen bepaalde Amerikaanse wijken Rodrigo Duterte berucht spierballentaal dreigde onlangs ongevaccineerde Filipijnen pakken hoogstpersoonlijk prik achterste steken Mark Rutte Hugo Jonge vinden hoogstens ietwat decadent laten prikken Hoewel sommige demonstranten jodensterren tekst ongevaccineerd gespot valt vaccinatiedwang Nederland dusver mee voorzichtig druk uitgeoefend nudging zoals Rutte noemt consultancytaal vriendelijke duwtjes juiste richting Vergeleken landen Nederland oase keuzevrijheid Italië Frankrijk Griekenland maken vaccinaties zorgpersoneel verplicht Verenigd Koninkrijk geldt thuiszorgmedewerkers Indonesië kun boete 300 euro,Emmanuel Macron vindt Fransen gevaccineerd willen egoïstisch onverantwoordelijk Joe Biden aangekondigd letterlijk deur deur gaan vaccinatiegraad omhoog krijgen bepaalde Amerikaanse wijken Rodrigo Duterte berucht spierballentaal dreigde onlangs ongevaccineerde Filipijnen pakken hoogstpersoonlijk prik achterste steken Mark Rutte Hugo Jonge vinden hoogstens ietwat decadent laten prikken Hoewel sommige demonstranten jodensterren tekst ongevaccineerd gespot valt vaccinatiedwang Nederland dusver mee voorzichtig druk uitgeoefend nudging zoals Rutte noemt consultancytaal vriendelijke duwtjes juiste richting dreigt Nederland discussie verder verharden zeker iedereen straks kans gehad laten vaccineren lage bereidheid steeds maatregelen nodig Mensen principiële overtuiging laten inenten coronavirus v,-0.29817149355690065,-0.832394258229403,NEG,NEG
7102,2022,de Volkskrant,Blad,meteen beginnen lachen meest oog springende bijdragen ambitieuze hardloopmagazine Mystical Miles hand Arie Boomsma dé Arie Boomsma sportschoolhouder mediapersoonlijkheid schreef opwekkend stuk jongere broer Klaas eindredacteur blad interviewde Klaas bevocht ene verslaving Drank drugs werden ingeruild hardlopen Amerikaanse psychiater vernam hardlopen helpt reflectief minder reactief denken laatste doe verslaafde gedachte impuls vrij snel daarna handeling Hardlopen zoiets meditatie helpen buffer bouwen tussen gedachte handeling Mystical Miles hardlopen zomaar hardlopen véél manier fit blijven af vallen ondertitel blad grote vraag gesteld verdwalen Achter hardlopen gaat grootse onbekende wereld schuil gedachten prikkelt mystieke ervaringen opwekt aanzet poëtische bespiegelingen eerder geschre,sportschoolhouder mediapersoonlijkheid schreef opwekkend stuk jongere broer Klaas eindredacteur blad interviewde Klaas bevocht ene verslaving Drank drugs werden ingeruild hardlopen Amerikaanse psychiater vernam hardlopen helpt reflectief minder reactief denken laatste doe verslaafde gedachte impuls vrij snel daarna handeling Hardlopen zoiets meditatie helpen buffer bouwen tussen gedachte handeling Mystical Miles hardlopen zomaar hardlopen véél manier fit blijven af vallen ondertitel blad grote vraag gesteld verdwalen Achter hardlopen gaat grootse onbekende wereld schuil gedachten prikkelt mystieke ervaringen opwekt aanzet poëtische bespiegelingen schrijft hoofdredacteur oprichter out-atleet Hans Koeleman voorwoord toon gezet Mystical Miles ode mens hardloopt tegelijkertijd zoek diens drijf,0.7665525289381298,0.6662582653578244,POS,POS
15095,2022,de Volkskrant,In Bois l'Abbé vecht jeugd tegen stigma van politiek,jij weet zeker straks tegenover maffiabaas zit Aanvankelijk leek grapje Zashan derde keer dezelfde vraag stelt onrust negeren Sinds woord banlieue gevallen bepaald trek taxirit Onophoudelijk vuurt redenen keren Geloof verzucht uiteindelijk wonder überhaupt hebt gevonden kant rijden banlieue acteur wacht Zashan kennen Netflix werk bekende Franse regisseur Luc Besson maakt situatie des verdacht acteur buitenwijk blijven wonen Raar verhaal verkeer drama vandaag bel zeg keer langskomt Mahamadou Coulibaly gewend Opgegroeid Bois l'Abbé arme volkswijk Parijse voorstad Champigny-sur-Marne kent stigma banlieues goed Jaren geleden speelde tv-serie gedraaid Bois l'Abbé opnamebeeld daarvan sociale media belandde Frankrijk klein foto jongen zien vanaf scooter pistool gericht hield agent patrouillewagen,jij weet zeker straks tegenover maffiabaas zit Aanvankelijk leek grapje Zashan derde keer dezelfde vraag stelt onrust negeren Sinds woord banlieue gevallen bepaald trek taxirit Onophoudelijk vuurt redenen keren Geloof verzucht uiteindelijk wonder überhaupt hebt gevonden kant rijden banlieue acteur wacht Zashan kennen Netflix werk bekende Franse regisseur Luc Besson maakt situatie des verdacht acteur buitenwijk blijven wonen Raar verhaal verkeer drama vandaag bel zeg keer langskomt buitenwereld Bois l'Abbé komt verrast vertellen jongeren Coulibaly werken goed formuleren überhaupt bereid ambtenaren politici praten Alsof respect zouden Natuurlijk ontvangen zegt Dahmane adem vertelt collega's buiten voorstad vragen Bois l'Abbé allemaal wapens krijgt indruk mensen buiten banlieue afvragen zulle,-0.865794771192766,-0.9635553331742358,NEG,NEG
3465,2022,de Volkskrant,'Slachtoffer kan patiënt zijn én gevaarlijk',ieder geval confrontaties wij hele rijtje politiewerk laatst mee maken willen gebeurt vaak jaarlijks gaan 110 duizend meldingen verwarde personen probleem dienders lang weten wachten staat sinds enkele jaren real time intelligence center meldkamer gelijk alle systemen gekeken bepaalde locatie persoon psychiatrisch verleden aanspreekbaar melding gaat ongeïdentificeerde persoon straat vaak onduidelijk onderzoek ging veelal stond zwaaien mes probeer diender situatie rustig houden persoon gevaar vormt zichzelf omstanders sta moeilijke keuze gaat zware crimineel kalasjnikov kwetsbaar verward onvoorspelbaar gevaarlijk Geweld gebruiken soms noodzakelijk maatschappij beschermen doe min mogelijk letsel uiteindelijk leidt sterfgeval vreselijk ervan overtuigd zorgen minder fatale incidenten 18 50 gev,ieder geval confrontaties wij hele rijtje politiewerk laatst mee maken willen gebeurt vaak jaarlijks gaan 110 duizend meldingen verwarde personen probleem dienders lang weten wachten staat sinds enkele jaren real time intelligence center meldkamer gelijk alle systemen gekeken bepaalde locatie persoon psychiatrisch verleden aanspreekbaar melding gaat ongeïdentificeerde persoon straat vaak onduidelijk onderzoek ging veelal stond zwaaien mes probeer diender situatie rustig houden persoon gevaar vormt zichzelf omstanders sta moeilijke keuze gaat zware crimineel kalasjnikov kwetsbaar verward onvoorspelbaar gevaarlijk Geweld gebruiken soms noodzakelijk maatschappij beschermen doe min mogelijk letsel uiteindelijk leidt sterfgeval vreselijk voortdurend mee bezig manier aantal incidenten verkleinen,-0.8796927970764226,-0.8658830189513781,NEG,NEG
14114,2022,de Volkskrant,Het duo Stéphane Brizé en Vincent Lindon maakt met Un autre monde weer een klinkend voorbeeld van aangrijpend sociaal realisme.,Philippe blijft radertje ondoordringbaar groot allesverwoestend systeem Franse steracteur Vincent Lindon speelt Stéphane Brizés filmreeks lagen moderne kapitalisme klinkt papier wellicht taaie kost duo Lindon Brizé levert Un autre monde opnieuw klinkend voorbeeld aangrijpend hedendaags sociaal realisme cinema geest Ken Loach Hoewel drie films reeks uitstekend los elkaar zien vormen samen inzichtelijk meeslepend geheel som delen La loi du marché 2015 speelde Lindon moedeloze Thierry langdurige werkloosheid baantje belandt supermarktbeveiliger belast aanhouden armzalige winkeldieven guerre 2018 stond Laurent treden hoger ladder leidde arbeidersrevolte aangekondigd massaontslag Un autre monde Philippe regionale directeur multinational zo'n ontslag dient voeren Steeds stapje hoger slachtoffer ,Philippe blijft radertje ondoordringbaar groot allesverwoestend systeem Franse steracteur Vincent Lindon speelt Stéphane Brizés filmreeks lagen moderne kapitalisme klinkt papier wellicht taaie kost duo Lindon Brizé levert Un autre monde opnieuw klinkend voorbeeld aangrijpend hedendaags sociaal realisme cinema geest Ken Loach Hoewel drie films reeks uitstekend los elkaar zien vormen samen inzichtelijk meeslepend geheel som delen La loi du marché 2015 speelde Lindon moedeloze Thierry langdurige werkloosheid baantje belandt supermarktbeveiliger belast aanhouden armzalige winkeldieven guerre 2018 stond Laurent treden hoger ladder leidde arbeidersrevolte aangekondigd massaontslag Un autre monde Philippe regionale directeur multinational zo'n ontslag dient voeren Steeds stapje hoger slachtoffer ,-0.6928644219081619,-0.6928625515652836,NEG,NEG
25614,2022,de Volkskrant,Video met feestende premier Sanna Marin is voer voor Finse oppositie,video's begonnen woensdag circuleren sociale media zien Marin vrienden danst knuffelt zingt camera aanwezigen verschillende bekende Finnen kunstenaars journalisten politici Marin donderdag pers woord stond benadrukte ging privébijeenkomst filmpjes bedoeld openbaarheid vind vervelend filmpjes publiek geworden avond vrienden Marin zei mate alcohol gedronken feest paar weken geleden plaatsvond eerst appartement later twee verschillende bars Helsinki danste zong feestte vrienden allemaal volstrekt legale dingen Finse media gespeculeerd drugsgebruik feest feestgangers woord gebruikt synoniem cocaïne Marin ontkende drugs gebruikt anderen gezien drugs gebruikten parlementariër Centrumpartij coalitiegenoot Marins Sociaal-democratische Partij SDP stelde donderdag Marin drugstest gaat Later benadruk,video's begonnen woensdag circuleren sociale media zien Marin vrienden danst knuffelt zingt camera aanwezigen verschillende bekende Finnen kunstenaars journalisten politici Marin zei mate alcohol gedronken feest paar weken geleden plaatsvond eerst appartement later twee verschillende bars Helsinki danste zong feestte vrienden allemaal volstrekt legale dingen kwestie pijnlijk filmpje opduikt moment Marins partij jaarlijkse zomervergadering houdt traditioneel nieuwe plannen gelanceerd extra belangrijk komend voorjaar nieuwe verkiezingen Finland partij wilde praten compensatie gezinnen hoge inflatie stond groot deel persconferentie teken uitgelekte video's Fractievoorzitter Antti Lindtman benadrukte vertrouwen premier Volgens iedereen voorstellen voelt Marin video's privébijeenkomsten uitgele,-0.640398567777389,-0.27188738432448395,NEG,NEG
19269,2022,de Volkskrant,Noche de fuego,kleine Ana woont Mexicaanse boerenbergdorpje geterroriseerd drugskartels dorpsvaders veelal weg vertrokken VS moeders werken papavervelden corruptie alomaanwezig militairen niks overheidsvliegtuigjes sproeien gif overal behálve papaver fraai beeld gebrachte invoelende coming-of-agespeelfilmdebuut Noche fuego beschouwt gerenommeerd documentairemaker Tatiana Huezo karteldreiging vanuit perspectief opgroeiend meisje,kleine Ana woont Mexicaanse boerenbergdorpje geterroriseerd drugskartels dorpsvaders veelal weg vertrokken VS moeders werken papavervelden corruptie alomaanwezig militairen niks overheidsvliegtuigjes sproeien gif overal behálve papaver fraai beeld gebrachte invoelende coming-of-agespeelfilmdebuut Noche fuego beschouwt gerenommeerd documentairemaker Tatiana Huezo karteldreiging vanuit perspectief opgroeiend meisje,-0.3649251164601004,-0.3649233821774655,NEG,NEG
5309,2022,de Volkskrant,7. Serierecensie: De nieuwe Nederlandse misdaadserie Sleepers is razend spannend,even wennen acteurs net misdaadserie hebt gezien Sleepers vaart spanning genoeg kijker meteen onderwereld laten opgaan soms denken gebeurtenissen onderwereld zoals geschetst Sleepers nieuwe misdaadserie producent Fiction Valley Videoland brute kant lees even later proces organisatie liquidaties faciliteerde vergismoord minder keek scenario zesdelige misdaadserie rechercheur schrijver Simon Waal samenwerking acteur hoofdrolspeler Robert Hoog rol creative producer vervult titel gebaseerd volgens Waal hardnekkig gerucht Nederlandse onderwereld ervoor zorgt mensen politieacademie geplaatst krijgt sleepers vervolgens stijgen hiërarchie politie komen steeds dichter waardevolle informatie onderwereld goed gebruiken lijkt methode waarbij heel toeval afhangt vergelijkt rechtstreekse omkoping chanta,soms denken gebeurtenissen onderwereld zoals geschetst Sleepers nieuwe misdaadserie producent Fiction Valley Videoland brute kant lees even later proces organisatie liquidaties faciliteerde vergismoord minder keek scenario zesdelige misdaadserie rechercheur schrijver Simon Waal samenwerking acteur hoofdrolspeler Robert Hoog rol creative producer vervult titel gebaseerd volgens Waal hardnekkig gerucht Nederlandse onderwereld ervoor zorgt mensen politieacademie geplaatst krijgt sleepers vervolgens stijgen hiërarchie politie komen steeds dichter waardevolle informatie onderwereld goed gebruiken lijkt methode waarbij heel toeval afhangt vergelijkt rechtstreekse omkoping chantage goed uitgangspunt levert razend spannende serie Hoog rechercheur Martin sleepers ooit straatboefje verwaarloosd oude,0.27722199369843403,0.30375239581332963,POS,POS
24155,2022,de Volkskrant,"Toeristen zijn terug, en niet zo'n beetje",weer normaal Amsterdamse Wallen Groepen Aziaten lopen grote ogen langs roodverlichte ramen jongeren heel Europa hangen blowend langs waterkant Britse meisjes wankelen sportcafé sportcafé Bacardi-cola hand deur sekstheater Casa Rosso loopt paaszondag wachttijd ruim uur stiekem gehoopt coronapandemie portaal samenleving duurzamere wereld waarvan bewoners rekening houden elkaar klimaat kwam paasweekeinde bedrogen heel Nederland weer vanouds geconsumeerd gereisd geruzied Tuincentra stuurden verkeersregelaars parkeerplaatsen terrasgangers moesten lang wachten bestelling drukte personeelstekorten routes Designer Outlet Roermond populairste attractie Nederland werden verkeerslichten aangepast doorstroming verbeteren alle kaarten Keukenhof uitverkocht tijdens bekerfinale Ajax-PSV arresteerde polit,weer normaal Amsterdamse Wallen Groepen Aziaten lopen grote ogen langs roodverlichte ramen jongeren heel Europa hangen blowend langs waterkant Britse meisjes wankelen sportcafé sportcafé Bacardi-cola hand deur sekstheater Casa Rosso loopt paaszondag wachttijd ruim uur vanouds Amsterdam schuifelden toeristen weer schouder schouder gemeente probeert vijf stad beetje terug geven bewoners nieuwe souvenirwinkels wafelzaken minisupermarkten verbieden vakantieverhuur via Airbnb bemoeilijken alternatieve locaties prijzen zoals Amsterdam Beach Zandvoort Amsterdam Castle Muiderslot Burgemeester Femke Halsema verwacht vurig gewenst verbod verkoop wiet buitenlanders nieuwe Amsterdamse gemeenteraad ligt echter dwars vrees extra overlast straatdealers mensen komen feesten zegt gastheer uitsmijter Louis ,-0.471264605216056,-0.794363712119003,NEG,NEG
5929,2022,de Volkskrant,Alleen beveiliging is niet voldoende meer,Waarom kroonprinses Amalia huis zoals moeder stelt toekomstige koningin vervoerd gepantserde auto beveiligd batterij forse kerels wapens jasje communicatielijn oren Amalia mogelijk binnen blijven beveiliging tekortschiet normaal leven betekent dreiging momenteel groter veiligheid mannen oortjes wapens garanderen betekenen TCI Team Criminele Inlichtingen landelijke recherche informatie waardoor Amalia's dreigingsniveau mogelijk premier Rutte analyse verhoogd geval sprake informatie gerichte dreiging kroonprinses extreem zware wapens teneinde bijvoorbeeld ontvoeren klinkt onvoorstelbaar vergezocht rond criminele organisatie Ridouan T hoofdverdachte liquidatieproces Marengo vergrijpen ontdekt elk voorstellingsvermogen tarten zoals voorgenomen gewelddadige uitbraakpoging Extra Beveiligde Inric,Waarom kroonprinses Amalia huis zoals moeder stelt toekomstige koningin vervoerd gepantserde auto beveiligd batterij forse kerels wapens jasje communicatielijn oren Amalia mogelijk binnen blijven beveiliging tekortschiet normaal leven betekent dreiging momenteel groter veiligheid mannen oortjes wapens garanderen betekenen TCI Team Criminele Inlichtingen landelijke recherche informatie waardoor Amalia's dreigingsniveau mogelijk premier Rutte analyse verhoogd geval sprake informatie gerichte dreiging kroonprinses extreem zware wapens teneinde bijvoorbeeld ontvoeren Amalia maken vermoeden bestaat politie justitie kroonprinses premier Rutte criminele ogen geschikt ruilmiddel kopstukken verzwaard detentieregime krijgen wanneer uitbraakpogingen mislukken onmogelijk blijken Onze hoofdman jullie k,-0.793717823290583,-0.7452272342517372,NEG,NEG
25594,2022,de Volkskrant,Vet Sziget,willen full experience maandag 8 augustus vele monden horen Amersfoort Centraal verzamelen dag rond 4 uur s middags achthonderd feestgangers gros begin twintig Eindexamenreizen oorden Lloret Mar Chersonissos zaten hen vanwege corona gaan goedmaken treinreis Boedapest twee dagen later zesdaagse festival Sziget begint Geschatte reistijd ruim twintig uur bepakt bezakt boodschappentassen Aron Visscher Deborah Schurink Utrecht wonend stel 24 zit wc-papier bammetjes kaas spianata romana druiven bananen meloenmix vitaminepillen festival petten hoedjes blarenpleisters verband Deborah drie zonnebrillen groene witte bruine perron hangen strandstoeltjes bloemetjesmotief koffers tentstokken bungelen tussen handvatten sporttas tenten via ramen binnen geduwd passagiers bagage gestald blijken Aron Debora,"willen full experience maandag 8 augustus vele monden horen Amersfoort Centraal verzamelen dag rond 4 uur s middags achthonderd feestgangers gros begin twintig Eindexamenreizen oorden Lloret Mar Chersonissos zaten hen vanwege corona gaan goedmaken treinreis Boedapest twee dagen later zesdaagse festival Sziget begint Geschatte reistijd ruim twintig uur Gerlach Zekveld 36 evenementenplanner schouwburg verklaring toestroom Nederlanders geef acht dagen Sziget hetzelfde drie dagen Lowlands Sinds kort drink alcohol Sziget krijg 3,30 euro halve liter bier Lowlands 3,25 euro lauw pisbekertje Sziget Express vanaf 200 euro kaartje festival 250 euro zes dagen alleszins betaalbaar Ter vergelijking prijs ticket driedaagse Pinkpop steeg 145 euro 2009 245 euro 2022 7 uur Duitse grensplaats Emmerich zicht",0.14878765099992555,0.3807251102275895,NEU,POS
